HOUR,MIN,SEC,GDLAT,GLON,TEC,DTEC
0,2,30,-78,-166,1.67E+01,1.34E+00
0,2,30,-78,-165,1.73E+01,9.64E-01
0,2,30,-78,-164,1.75E+01,9.85E-01
0,2,30,-78,-163,1.79E+01,1.33E+00
0,2,30,-78,-162,1.84E+01,1.36E+00
0,2,30,-78,-161,1.87E+01,1.33E+00
0,2,30,-78,-160,1.77E+01,9.35E-01
0,2,30,-78,-156,1.33E+01,6.79E+00
0,2,30,-78,-129,1.80E+01,9.36E-01
0,2,30,-78,-128,2.01E+01,1.31E+00
0,2,30,-78,-127,1.78E+01,9.41E-01
0,2,30,-78,-126,1.61E+01,1.31E+00
0,2,30,-78,-125,1.69E+01,1.30E+00
0,2,30,-78,-121,1.62E+01,1.30E+00
0,2,30,-78,-117,1.88E+01,3.06E+00
0,2,30,-78,-116,2.32E+01,1.33E+00
0,2,30,-78,-115,2.28E+01,1.32E+00
0,2,30,-78,-111,1.56E+01,1.30E+00
0,2,30,-78,-108,1.70E+01,9.22E-01
0,2,30,-78,-107,1.90E+01,7.54E-01
0,2,30,-78,-106,2.33E+01,1.31E+00
0,2,30,-78,-104,2.01E+01,4.18E+00
0,2,30,-78,-103,1.98E+01,3.12E+00
0,2,30,-78,-102,1.98E+01,1.30E+00
0,2,30,-78,-101,1.97E+01,1.30E+00
0,2,30,-78,-100,1.96E+01,1.30E+00
0,2,30,-78,-97,2.12E+01,1.30E+00
0,2,30,-78,-94,2.35E+01,1.39E+00
0,2,30,-78,-90,2.11E+01,1.30E+00
0,2,30,-78,-89,2.02E+01,9.30E-01
0,2,30,-78,-82,1.96E+01,1.30E+00
0,2,30,-78,-81,1.93E+01,1.30E+00
0,2,30,-78,-76,1.65E+01,1.30E+00
0,2,30,-78,-75,1.63E+01,1.31E+00
0,2,30,-78,-74,1.51E+01,1.31E+00
0,2,30,-78,-71,1.50E+01,1.30E+00
0,2,30,-78,-70,1.47E+01,1.31E+00
0,2,30,-78,-67,1.19E+01,1.31E+00
0,2,30,-78,-63,1.16E+01,1.30E+00
0,2,30,-78,-62,1.15E+01,1.30E+00
0,2,30,-78,-58,1.76E+01,1.33E+00
0,2,30,-78,-57,1.73E+01,1.32E+00
0,2,30,-78,-41,1.48E+01,1.30E+00
0,2,30,-78,-40,1.48E+01,9.29E-01
0,2,30,-78,-39,1.52E+01,1.31E+00
0,2,30,-78,-38,1.53E+01,1.31E+00
0,2,30,-78,-36,1.51E+01,1.30E+00
0,2,30,-78,-35,1.13E+01,1.35E+00
0,2,30,-78,-33,1.24E+01,1.31E+00
0,2,30,-78,-32,1.24E+01,1.31E+00
0,2,30,-78,-31,1.24E+01,1.31E+00
0,2,30,-78,-30,1.29E+01,9.27E-01
0,2,30,-78,-29,1.35E+01,1.31E+00
0,2,30,-78,-23,1.61E+01,3.12E+00
0,2,30,-78,-22,1.52E+01,1.50E+00
0,2,30,-78,-15,1.75E+01,1.31E+00
0,2,30,-78,124,1.76E+01,1.30E+00
0,2,30,-78,131,1.77E+01,1.35E+00
0,2,30,-78,132,1.66E+01,8.05E-01
0,2,30,-78,133,1.58E+01,7.73E-01
0,2,30,-78,134,1.58E+01,7.83E-01
0,2,30,-78,135,1.64E+01,6.09E-01
0,2,30,-78,136,1.58E+01,1.31E+00
0,2,30,-78,144,1.42E+01,1.31E+00
0,2,30,-78,145,1.33E+01,1.30E+00
0,2,30,-78,146,1.32E+01,9.26E-01
0,2,30,-78,147,1.34E+01,1.31E+00
0,2,30,-78,151,1.31E+01,1.31E+00
0,2,30,-78,152,1.31E+01,9.24E-01
0,2,30,-78,155,1.25E+01,1.35E+00
0,2,30,-78,156,1.30E+01,9.24E-01
0,2,30,-78,160,1.26E+01,1.34E+00
0,2,30,-78,161,1.29E+01,1.31E+00
0,2,30,-78,167,9.77E+00,1.32E+00
0,2,30,-78,169,1.11E+01,1.33E+00
0,2,30,-78,172,1.29E+01,1.31E+00
0,2,30,-78,173,1.24E+01,9.47E-01
0,2,30,-78,174,1.15E+01,1.31E+00
0,2,30,-78,175,1.38E+01,1.38E+00
0,2,30,-78,176,1.55E+01,1.32E+00
0,2,30,-78,177,1.20E+01,9.35E-01
0,2,30,-78,178,1.33E+01,1.35E+00
0,2,30,-78,179,1.36E+01,1.30E+00
0,2,30,-77,-170,1.49E+01,9.29E-01
0,2,30,-77,-169,1.56E+01,6.61E-01
0,2,30,-77,-168,1.59E+01,6.66E-01
0,2,30,-77,-167,1.63E+01,3.94E-01
0,2,30,-77,-166,1.67E+01,3.88E-01
0,2,30,-77,-165,1.72E+01,3.79E-01
0,2,30,-77,-164,1.79E+01,5.05E-01
0,2,30,-77,-163,1.66E+01,1.76E+00
0,2,30,-77,-162,1.72E+01,1.03E+00
0,2,30,-77,-161,1.72E+01,1.05E+00
0,2,30,-77,-160,1.73E+01,1.31E+00
0,2,30,-77,-159,1.70E+01,9.04E-01
0,2,30,-77,-158,1.64E+01,1.32E+00
0,2,30,-77,-131,2.11E+01,1.30E+00
0,2,30,-77,-129,2.09E+01,1.34E+00
0,2,30,-77,-126,1.68E+01,1.30E+00
0,2,30,-77,-125,1.73E+01,1.31E+00
0,2,30,-77,-123,1.78E+01,1.31E+00
0,2,30,-77,-122,1.79E+01,1.31E+00
0,2,30,-77,-117,2.51E+01,1.94E+00
0,2,30,-77,-116,2.32E+01,1.33E+00
0,2,30,-77,-113,2.35E+01,1.30E+00
0,2,30,-77,-112,2.32E+01,1.30E+00
0,2,30,-77,-111,2.27E+01,1.30E+00
0,2,30,-77,-109,2.00E+01,1.30E+00
0,2,30,-77,-108,2.15E+01,1.09E+00
0,2,30,-77,-106,2.65E+01,1.50E+00
0,2,30,-77,-104,1.84E+01,1.14E+00
0,2,30,-77,-103,2.06E+01,1.30E+00
0,2,30,-77,-102,2.06E+01,1.30E+00
0,2,30,-77,-101,2.39E+01,1.31E+00
0,2,30,-77,-99,2.62E+01,1.56E+00
0,2,30,-77,-98,2.06E+01,1.30E+00
0,2,30,-77,-97,1.85E+01,7.86E-01
0,2,30,-77,-96,1.92E+01,9.21E-01
0,2,30,-77,-95,2.06E+01,7.67E-01
0,2,30,-77,-94,2.06E+01,7.58E-01
0,2,30,-77,-93,1.96E+01,9.22E-01
0,2,30,-77,-92,1.97E+01,9.14E-01
0,2,30,-77,-91,2.13E+01,9.22E-01
0,2,30,-77,-90,1.99E+01,9.23E-01
0,2,30,-77,-89,1.97E+01,9.25E-01
0,2,30,-77,-86,1.81E+01,1.30E+00
0,2,30,-77,-85,1.80E+01,1.30E+00
0,2,30,-77,-84,1.79E+01,1.30E+00
0,2,30,-77,-83,1.70E+01,1.30E+00
0,2,30,-77,-82,1.78E+01,7.52E-01
0,2,30,-77,-81,1.83E+01,1.30E+00
0,2,30,-77,-80,1.52E+01,1.30E+00
0,2,30,-77,-79,1.50E+01,1.30E+00
0,2,30,-77,-78,1.96E+01,1.31E+00
0,2,30,-77,-77,1.96E+01,1.30E+00
0,2,30,-77,-73,1.42E+01,9.27E-01
0,2,30,-77,-72,1.74E+01,9.23E-01
0,2,30,-77,-71,1.98E+01,1.30E+00
0,2,30,-77,-68,1.21E+01,1.30E+00
0,2,30,-77,-67,1.21E+01,9.40E-01
0,2,30,-77,-56,1.68E+01,1.30E+00
0,2,30,-77,-51,1.60E+01,1.30E+00
0,2,30,-77,-39,1.15E+01,1.40E+00
0,2,30,-77,-38,1.38E+01,9.33E-01
0,2,30,-77,-37,1.44E+01,7.66E-01
0,2,30,-77,-36,1.13E+01,1.33E+00
0,2,30,-77,-35,1.39E+01,9.27E-01
0,2,30,-77,-34,1.40E+01,9.27E-01
0,2,30,-77,-33,1.24E+01,1.33E+00
0,2,30,-77,-32,1.23E+01,1.32E+00
0,2,30,-77,-22,1.45E+01,1.31E+00
0,2,30,-77,-21,1.42E+01,1.30E+00
0,2,30,-77,41,8.36E+00,1.31E+00
0,2,30,-77,42,8.11E+00,1.31E+00
0,2,30,-77,69,1.15E+01,1.30E+00
0,2,30,-77,124,1.59E+01,1.30E+00
0,2,30,-77,125,1.68E+01,1.30E+00
0,2,30,-77,126,1.55E+01,1.30E+00
0,2,30,-77,127,1.46E+01,1.30E+00
0,2,30,-77,144,1.25E+01,1.30E+00
0,2,30,-77,150,1.42E+01,1.35E+00
0,2,30,-77,151,1.35E+01,9.42E-01
0,2,30,-77,152,1.33E+01,1.30E+00
0,2,30,-77,153,1.34E+01,6.53E-01
0,2,30,-77,154,1.35E+01,9.23E-01
0,2,30,-77,155,1.36E+01,1.32E+00
0,2,30,-77,156,1.32E+01,3.51E-01
0,2,30,-77,157,1.31E+01,4.38E-01
0,2,30,-77,158,1.28E+01,7.56E-01
0,2,30,-77,160,1.22E+01,5.34E-01
0,2,30,-77,161,1.23E+01,4.93E-01
0,2,30,-77,162,1.20E+01,1.36E+00
0,2,30,-77,165,1.30E+01,1.31E+00
0,2,30,-77,167,1.19E+01,1.00E+00
0,2,30,-77,168,1.39E+01,1.33E+00
0,2,30,-77,169,1.39E+01,9.25E-01
0,2,30,-77,170,1.36E+01,5.39E-01
0,2,30,-77,171,1.38E+01,7.88E-01
0,2,30,-77,172,1.32E+01,9.50E-01
0,2,30,-77,173,1.64E+01,9.18E-01
0,2,30,-77,174,1.46E+01,4.44E-01
0,2,30,-77,175,1.51E+01,4.05E-01
0,2,30,-77,176,1.58E+01,9.37E-01
0,2,30,-76,-175,2.08E+01,1.33E+00
0,2,30,-76,-174,2.11E+01,1.40E+00
0,2,30,-76,-173,1.94E+01,1.68E+00
0,2,30,-76,-172,1.91E+01,1.50E+00
0,2,30,-76,-163,1.75E+01,1.31E+00
0,2,30,-76,-162,1.71E+01,9.38E-01
0,2,30,-76,-161,1.65E+01,9.84E-01
0,2,30,-76,-160,1.64E+01,9.88E-01
0,2,30,-76,-159,1.61E+01,1.49E+00
0,2,30,-76,-158,1.60E+01,1.81E+00
0,2,30,-76,-144,1.85E+01,1.32E+00
0,2,30,-76,-143,1.83E+01,1.30E+00
0,2,30,-76,-134,2.18E+01,1.30E+00
0,2,30,-76,-117,2.60E+01,1.30E+00
0,2,30,-76,-116,2.52E+01,1.30E+00
0,2,30,-76,-115,2.47E+01,1.30E+00
0,2,30,-76,-113,2.37E+01,1.30E+00
0,2,30,-76,-111,2.78E+01,1.41E+00
0,2,30,-76,-110,1.56E+01,1.31E+00
0,2,30,-76,-109,1.57E+01,1.35E+00
0,2,30,-76,-108,2.91E+01,3.55E+00
0,2,30,-76,-106,2.72E+01,1.38E+00
0,2,30,-76,-103,1.81E+01,1.32E+00
0,2,30,-76,-102,1.81E+01,1.30E+00
0,2,30,-76,-100,2.73E+01,1.62E+00
0,2,30,-76,-99,2.03E+01,8.13E-01
0,2,30,-76,-98,2.16E+01,7.53E-01
0,2,30,-76,-97,2.02E+01,1.30E+00
0,2,30,-76,-96,1.83E+01,9.58E-01
0,2,30,-76,-95,1.87E+01,9.21E-01
0,2,30,-76,-94,2.05E+01,7.82E-01
0,2,30,-76,-93,2.11E+01,9.60E-01
