-85,95,15.4205
-85,100,15.4205
-85,105,15.4205
-85,110,15.4205
-85,115,15.4205
-85,120,15.4205
-85,125,15.4205
-85,130,15.4205
-85,135,15.4205
-85,140,15.4205
-85,145,15.4205
-85,150,15.4205
-85,155,15.4205
-85,160,15.4205
-85,165,15.4205
-85,170,15.4205
-85,175,15.4205
-85,180,15.4205
-80,-180,15.4205
-80,-175,15.4205
-80,-170,15.4205
-80,-165,15.4205
-80,-160,15.4205
-80,-155,15.4205
-80,-150,15.4205
-80,-145,15.4205
-80,-140,15.4205
-80,-135,15.4205
-80,-130,15.4205
-80,-125,15.4205
-80,-120,15.4205
-80,-115,15.4205
-80,-110,15.4205
-80,-105,15.4205
-80,-100,15.4205
-80,-95,15.4205
-80,-90,15.4205
-80,-85,15.4205
-80,-80,15.4205
-80,-75,15.4205
-80,-70,15.4205
-80,-65,15.4205
-80,-60,15.4205
-80,-55,15.4205
-80,-50,15.4205
-80,-45,15.4205
-80,-40,15.4205
-80,-35,15.4205
-80,-30,15.4205
-80,-25,15.4205
-80,-20,15.4205
-80,-15,15.4205
-80,-10,15.4205
-80,-5,15.4205
-80,0,15.4205
-80,5,15.4205
-80,10,15.4205
-80,15,15.4205
-80,20,15.4205
-80,25,15.4205
-80,30,15.4205
-80,35,15.4205
-80,40,15.4205
-80,45,15.4205
-80,50,15.4205
-80,55,15.4205
-80,60,15.4205
-80,65,15.4205
-80,70,15.4205
-80,75,15.4205
-80,80,15.4205
-80,85,15.4205
-80,90,15.4205
-80,95,15.4205
-80,100,15.4205
-80,105,15.4205
-80,110,15.4205
-80,115,15.4205
-80,120,15.4205
-80,125,15.4205
-80,130,15.4205
-80,135,15.4205
-80,140,15.4205
-80,145,15.4205
-80,150,15.4205
-80,155,15.4205
-80,160,15.4205
-80,165,15.4205
-80,170,15.4205
-80,175,15.4205
-80,180,15.4205
-75,-180,15.4205
-75,-175,15.4205
-75,-170,15.4205
-75,-165,15.4205
-75,-160,15.4205
-75,-155,15.4205
-75,-150,15.4205
-75,-145,15.4205
-75,-140,15.4205
-75,-135,15.4205
-75,-130,15.4205
-75,-125,15.4205
-75,-120,15.4205
-75,-115,15.4205
-75,-110,15.4205
-75,-105,15.4205
-75,-100,15.4205
-75,-95,15.4205
-75,-90,15.4205
-75,-85,15.4205
-75,-80,15.4205
-75,-75,15.4205
-75,-70,15.4205
-75,-65,15.4205
-75,-60,15.4205
-75,-55,15.4205
-75,-50,15.4205
-75,-45,15.4205
-75,-40,15.4205
-75,-35,15.4205
-75,-30,15.4205
-75,-25,15.4205
-75,-20,15.4205
-75,-15,15.4205
-75,-10,15.4205
-75,-5,15.4205
-75,0,15.4205
-75,5,15.4205
-75,10,15.4205
-75,15,15.4205
-75,20,15.4205
-75,25,15.4205
-75,30,15.4205
-75,35,15.4205
-75,40,15.4205
-75,45,15.4205
-75,50,15.4205
-75,55,15.4205
-75,60,15.4205
-75,65,15.4205
-75,70,15.4205
-75,75,15.4205
-75,80,15.4205
-75,85,15.4205
-75,90,15.4205
-75,95,15.4205
-75,100,15.4205
-75,105,15.4205
-75,110,15.4205
-75,115,15.4205
-75,120,15.4205
-75,125,15.4205
-75,130,15.4205
-75,135,15.4205
-75,140,15.4205
-75,145,15.4205
-75,150,15.4205
-75,155,15.4205
-75,160,15.4205
-75,165,15.4205
-75,170,15.4205
-75,175,15.4205
-75,180,15.4205
-70,-180,15.4205
-70,-175,15.4205
-70,-170,15.4205
-70,-165,15.4205
-70,-160,15.4205
-70,-155,15.4205
-70,-150,15.4205
-70,-145,15.4205
-70,-140,15.4205
-70,-135,15.4205
-70,-130,15.4205
-70,-125,15.4205
-70,-120,15.4205
-70,-115,15.4205
-70,-110,15.4205
-70,-105,15.4205
-70,-100,15.4205
-70,-95,15.4205
-70,-90,15.4205
-70,-85,15.4205
-70,-80,15.4205
-70,-75,15.4205
-70,-70,15.4205
-70,-65,15.4205
-70,-60,15.4205
-70,-55,15.4205
-70,-50,15.4205
-70,-45,15.4205
-70,-40,15.4205
-70,-35,15.4205
-70,-30,15.4205
-70,-25,15.4205
-70,-20,15.4205
-70,-15,15.4205
-70,-10,15.4205
-70,-5,15.4205
-70,0,15.4205
-70,5,15.4205
-70,10,15.4205
-70,15,15.4205
-70,20,15.4205
-70,25,15.4205
-70,30,15.4205
-70,35,15.4205
-70,40,15.4205
-70,45,15.4205
-70,50,15.4205
-70,55,15.4205
-70,60,15.4205
-70,65,15.4205
-70,70,15.4205
-70,75,15.4205
-70,80,15.4205
-70,85,15.4205
-70,90,15.4205
-70,95,15.4205
-70,100,15.4205
-70,105,15.4205
-70,110,15.4205
-70,115,15.4205
-70,120,15.4205
-70,125,15.4205
-70,130,15.4205
-70,135,15.4205
-70,140,15.4205
-70,145,15.4205
-70,150,15.4205
-70,155,15.4205
-70,160,15.4205
-70,165,15.4205
-70,170,15.4205
-70,175,15.4205
-70,180,15.4205
-65,-180,15.4205
-65,-175,15.4205
-65,-170,15.4205
-65,-165,15.4205
-65,-160,15.4205
-65,-155,15.4205
-65,-150,15.4205
-65,-145,15.4205
-65,-140,15.4205
-65,-135,15.4205
-65,-130,15.4205
-65,-125,15.4205
-65,-120,15.4205
-65,-115,15.4205
-65,-110,15.4205
-65,-105,15.4205
-65,-100,15.4205
-65,-95,15.4205
-65,-90,15.4205
-65,-85,15.4205
-65,-80,15.4205
-65,-75,15.4205
-65,-70,15.4205
-65,-65,15.4205
-65,-60,15.4205
-65,-55,15.4205
-65,-50,15.4205
-65,-45,15.4205
-65,-40,15.4205
-65,-35,15.4205
-65,-30,15.4205
-65,-25,15.4205
-65,-20,15.4205
-65,-15,15.4205
-65,-10,15.4205
-65,-5,15.4205
-65,0,15.4205
-65,5,15.4205
-65,10,15.4205
-65,15,15.4205
-65,20,15.4205
-65,25,15.4205
-65,30,15.4205
-65,35,15.4205
-65,40,15.4205
-65,45,15.4205
-65,50,15.4205
-65,55,15.4205
-65,60,15.4205
-65,65,15.4205
-65,70,15.4205
-65,75,15.4205
-65,80,15.4205
-65,85,15.4205
-65,90,15.4205
-65,95,15.4205
-65,100,15.4205
-65,105,15.4205
-65,110,15.4205
-65,115,15.4205
-65,120,15.4205
-65,125,15.4205
-65,130,15.4205
-65,135,15.4205
-65,140,15.4205
-65,145,15.4205
-65,150,15.4205
-65,155,15.4205
-65,160,15.4205
-65,165,15.4205
-65,170,15.4205
-65,175,15.4205
-65,180,15.4205
-60,-180,15.4205
-60,-175,15.4205
-60,-170,15.4205
-60,-165,15.4205
-60,-160,15.4205
-60,-155,15.4205
-60,-150,15.4205
-60,-145,15.4205
-60,-140,15.4205
-60,-135,15.4205
-60,-130,15.4205
-60,-125,15.4205
-60,-120,15.4205
-60,-115,15.4205
-60,-110,15.4205
-60,-105,15.4205
-60,-100,15.4205
-60,-95,15.4205
-60,-90,15.4205
-60,-85,15.4205
-60,-80,15.4205
-60,-75,15.4205
-60,-70,15.4205
-60,-65,15.4205
-60,-60,15.4205
-60,-55,15.4205
-60,-50,15.4205
-60,-45,15.4205
-60,-40,15.4205
-60,-35,15.4205
-60,-30,15.4205
-60,-25,15.4205
-60,-20,15.4205
-60,-15,15.4205
-60,-10,15.4205
-60,-5,15.4205
-60,0,15.4205
-60,5,15.4205
-60,10,15.4205
-60,15,15.4205
-60,20,15.4205
-60,25,15.4205
-60,30,15.4205
-60,35,15.4205
-60,40,15.4205
-60,45,15.4205
-60,50,15.4205
-60,55,15.4205
-60,60,15.4205
-60,65,15.4205
-60,70,15.4205
-60,75,15.4205
-60,80,15.4205
-60,85,15.4205
-60,90,15.4205
-60,95,15.4205
-60,100,15.4205
-60,105,15.4205
-60,110,15.4205
-60,115,15.4205
-60,120,15.4205
-60,125,15.4205
-60,130,15.4205
-60,135,15.4205
-60,140,15.4205
-60,145,15.4205
-60,150,15.4205
-60,155,15.4205
-60,160,15.4205
-60,165,15.4205
-60,170,15.4205
-60,175,15.4205
-60,180,15.4205
-55,-180,15.4205
-55,-175,15.4205
-55,-170,15.4205
-55,-165,15.4205
-55,-160,15.4205
-55,-155,15.4205
-55,-150,15.4205
-55,-145,15.4205
-55,-140,15.4205
-55,-135,15.4205
-55,-130,15.4205
-55,-125,15.4205
-55,-120,15.4205
-55,-115,15.4205
-55,-110,15.4205
-55,-105,15.4205
-55,-100,15.4205
-55,-95,15.4205
-55,-90,15.4205
-55,-85,15.4205
-55,-80,15.4205
-55,-75,15.4205
-55,-70,15.4205
-55,-65,15.4205
-55,-60,15.4205
-55,-55,15.4205
-55,-50,15.4205
-55,-45,15.4205
-55,-40,15.4205
-55,-35,15.4205
-55,-30,15.4205
-55,-25,15.4205
-55,-20,15.4205
-55,-15,15.4205
-55,-10,15.4205
-55,-5,15.4205
-55,0,15.4205
-55,5,15.4205
-55,10,15.4205
-55,15,15.4205
-55,20,15.4205
-55,25,15.4205
-55,30,15.4205
-55,35,15.4205
-55,40,15.4205
-55,45,15.4205
-55,50,15.4205
-55,55,15.4205
-55,60,15.4205
-55,65,15.4205
-55,70,15.4205
-55,75,15.4205
-55,80,15.4205
-55,85,15.4205
-55,90,15.4205
-55,95,15.4205
-55,100,15.4205
-55,105,15.4205
-55,110,15.4205
-55,115,15.4205
-55,120,15.4205
-55,125,15.4205
-55,130,15.4205
-55,135,15.4205
-55,140,15.4205
-55,145,15.4205
-55,150,15.4205
-55,155,15.4205
-55,160,15.4205
-55,165,15.4205
-55,170,15.4205
-55,175,15.4205
-55,180,15.4205
-50,-180,15.4205
-50,-175,15.4205
-50,-170,15.4205
-50,-165,15.4205
-50,-160,15.4205
-50,-155,15.4205
-50,-150,15.4205
-50,-145,15.4205
-50,-140,15.4205
-50,-135,15.4205
-50,-130,15.4205
-50,-125,15.4205
-50,-120,15.4205
-50,-115,15.4205
-50,-110,15.4205
-50,-105,15.4205
-50,-100,15.4205
-50,-95,15.4205
-50,-90,15.4205
-50,-85,15.4205
-50,-80,15.4205
-50,-75,15.4205
-50,-70,15.4205
-50,-65,15.4205
-50,-60,15.4205
-50,-55,15.4205
-50,-50,15.4205
-50,-45,15.4205
-50,-40,15.4205
-50,-35,15.4205
-50,-30,15.4205
-50,-25,15.4205
-50,-20,15.4205
-50,-15,15.4205
-50,-10,15.4205
-50,-5,15.4205
-50,0,15.4205
-50,5,15.4205
-50,10,15.4205
-50,15,15.4205
-50,20,15.4205
-50,25,15.4205
-50,30,15.4205
-50,35,15.4205
-50,40,15.4205
-50,45,15.4205
-50,50,15.4205
-50,55,15.4205
-50,60,15.4205
-50,65,15.4205
-50,70,15.4205
-50,75,15.4205
-50,80,15.4205
-50,85,15.4205
-50,90,15.4205
-50,95,15.4205
-50,100,15.4205
-50,105,15.4205
-50,110,15.4205
-50,115,15.4205
-50,120,15.4205
-50,125,15.4205
-50,130,15.4205
-50,135,15.4205
-50,140,15.4205
-50,145,15.4205
-50,150,15.4205
-50,155,15.4205
-50,160,15.4205
-50,165,15.4205
-50,170,15.4205
-50,175,15.4205
-50,180,15.4205
-45,-180,15.4205
-45,-175,15.4205
-45,-170,15.4205
-45,-165,15.4205
-45,-160,15.4205
-45,-155,15.4205
-45,-150,15.4205
-45,-145,15.4205
-45,-140,15.4205
-45,-135,15.4205
-45,-130,15.4205
-45,-125,15.4205
-45,-120,15.4205
-45,-115,15.4205
-45,-110,15.4205
-45,-105,15.4205
-45,-100,15.4205
-45,-95,15.4205
-45,-90,15.4205
-45,-85,15.4205
-45,-80,15.4205
-45,-75,15.4205
-45,-70,15.4205
-45,-65,15.4205
-45,-60,15.4205
-45,-55,15.4205
-45,-50,15.4205
-45,-45,15.4205
-45,-40,15.4205
-45,-35,15.4205
-45,-30,15.4205
-45,-25,15.4205
-45,-20,15.4205
-45,-15,15.4205
-45,-10,15.4205
-45,-5,15.4205
-45,0,15.4205
-45,5,15.4205
-45,10,15.4205
-45,15,15.4205
-45,20,15.4205
-45,25,15.4205
-45,30,15.4205
-45,35,15.4205
-45,40,15.4205
-45,45,15.4205
-45,50,15.4205
-45,55,15.4205
-45,60,15.4205
-45,65,15.4205
-45,70,15.4205
-45,75,15.4205
-45,80,15.4205
-45,85,15.4205
-45,90,15.4205
-45,95,15.4205
-45,100,15.4205
-45,105,15.4205
-45,110,15.4205
-45,115,15.4205
-45,120,15.4205
-45,125,15.4205
-45,130,15.4205
-45,135,15.4205
-45,140,15.4205
-45,145,15.4205
-45,150,15.4205
-45,155,15.4205
-45,160,15.4205
-45,165,15.4205
-45,170,15.4205
-45,175,15.4205
-45,180,15.4205
-40,-180,15.4205
-40,-175,15.4205
-40,-170,15.4205
-40,-165,15.4205
-40,-160,15.4205
-40,-155,15.4205
-40,-150,15.4205
-40,-145,15.4205
-40,-140,15.4205
-40,-135,15.4205
-40,-130,15.4205
-40,-125,15.4205
-40,-120,15.4205
-40,-115,15.4205
-40,-110,15.4205
-40,-105,15.4205
-40,-100,15.4205
-40,-95,15.4205
-40,-90,15.4205
-40,-85,15.4205
-40,-80,15.4205
-40,-75,15.4205
-40,-70,15.4205
-40,-65,15.4205
-40,-60,15.4205
-40,-55,15.4205
-40,-50,15.4205
-40,-45,15.4205
-40,-40,15.4205
-40,-35,15.4205
-40,-30,15.4205
-40,-25,15.4205
-40,-20,15.4205
-40,-15,15.4205
-40,-10,15.4205
-40,-5,15.4205
-40,0,15.4205
-40,5,15.4205
-40,10,15.4205
-40,15,15.4205
-40,20,15.4205
-40,25,15.4205
-40,30,15.4205
-40,35,15.4205
-40,40,15.4205
-40,45,15.4205
-40,50,15.4205
-40,55,15.4205
-40,60,15.4205
-40,65,15.4205
-40,70,15.4205
-40,75,15.4205
-40,80,15.4205
-40,85,15.4205
-40,90,15.4205
-40,95,15.4205
-40,100,15.4205
-40,105,15.4205
-40,110,15.4205
-40,115,15.4205
-40,120,15.4205
-40,125,15.4205
-40,130,15.4205
-40,135,15.4205
-40,140,15.4205
-40,145,15.4205
-40,150,15.4205
-40,155,15.4205
-40,160,15.4205
-40,165,15.4205
-40,170,15.4205
-40,175,15.4205
-40,180,15.4205
-35,-180,15.4205
-35,-175,15.4205
-35,-170,15.4205
-35,-165,15.4205
-35,-160,15.4205
-35,-155,15.4205
-35,-150,15.4205
-35,-145,15.4205
-35,-140,15.4205
-35,-135,15.4205
-35,-130,15.4205
-35,-125,15.4205
-35,-120,15.4205
-35,-115,15.4205
-35,-110,15.4205
-35,-105,15.4205
-35,-100,15.4205
-35,-95,15.4205
-35,-90,15.4205
-35,-85,15.4205
-35,-80,15.4205
-35,-75,15.4205
-35,-70,15.4205
-35,-65,15.4205
-35,-60,15.4205
-35,-55,15.4205
-35,-50,15.4205
-35,-45,15.4205
-35,-40,15.4205
-35,-35,15.4205
-35,-30,15.4205
-35,-25,15.4205
-35,-20,15.4205
-35,-15,15.4205
-35,-10,15.4205
-35,-5,15.4205
-35,0,15.4205
-35,5,15.4205
-35,10,15.4205
-35,15,15.4205
-35,20,15.4205
-35,25,15.4205
-35,30,15.4205
-35,35,15.4205
-35,40,15.4205
-35,45,15.4205
-35,50,15.4205
-35,55,15.4205
-35,60,15.4205
-35,65,15.4205
-35,70,15.4205
-35,75,15.4205
-35,80,15.4205
-35,85,15.4205
-35,90,15.4205
-35,95,15.4205
-35,100,15.4205
-35,105,15.4205
-35,110,15.4205
-35,115,15.4205
-35,120,15.4205
-35,125,15.4205
-35,130,15.4205
-35,135,15.4205
-35,140,15.4205
-35,145,15.4205
-35,150,15.4205
-35,155,15.4205
-35,160,15.4205
-35,165,15.4205
-35,170,15.4205
-35,175,15.4205
-35,180,15.4205
-30,-180,15.4205
-30,-175,15.4205
-30,-170,15.4205
-30,-165,15.4205
-30,-160,15.4205
-30,-155,15.4205
-30,-150,15.4205
-30,-145,15.4205
-30,-140,15.4205
-30,-135,15.4205
-30,-130,15.4205
-30,-125,15.4205
-30,-120,15.4205
-30,-115,15.4205
-30,-110,15.4205
-30,-105,15.4205
-30,-100,15.4205
-30,-95,15.4205
-30,-90,15.4205
-30,-85,15.4205
-30,-80,15.4205
-30,-75,15.4205
-30,-70,15.4205
-30,-65,15.4205
-30,-60,15.4205
-30,-55,15.4205
-30,-50,15.4205
-30,-45,15.4205
-30,-40,15.4205
-30,-35,15.4205
-30,-30,15.4205
-30,-25,15.4205
-30,-20,15.4205
-30,-15,15.4205
-30,-10,15.4205
-30,-5,15.4205
-30,0,15.4205
-30,5,15.4205
-30,10,15.4205
-30,15,15.4205
-30,20,15.4205
-30,25,15.4205
-30,30,15.4205
-30,35,15.4205
-30,40,15.4205
-30,45,15.4205
-30,50,15.4205
-30,55,15.4205
-30,60,15.4205
-30,65,15.4205
-30,70,15.4205
-30,75,15.4205
-30,80,15.4205
-30,85,15.4205
-30,90,15.4205
-30,95,15.4205
-30,100,15.4205
-30,105,15.4205
-30,110,15.4205
-30,115,15.4205
-30,120,15.4205
-30,125,15.4205
-30,130,15.4205
-30,135,15.4205
-30,140,15.4205
-30,145,15.4205
-30,150,15.4205
-30,155,15.4205
-30,160,15.4205
-30,165,15.4205
-30,170,15.4205
-30,175,15.4205
-30,180,15.4205
-25,-180,15.4205
-25,-175,15.4205
-25,-170,15.4205
-25,-165,15.4205
-25,-160,15.4205
-25,-155,15.4205
-25,-150,15.4205
-25,-145,15.4205
-25,-140,15.4205
-25,-135,15.4205
-25,-130,15.4205
-25,-125,15.4205
-25,-120,15.4205
-25,-115,15.4205
-25,-110,15.4205
-25,-105,15.4205
-25,-100,15.4205
-25,-95,15.4205
-25,-90,15.4205
-25,-85,15.4205
-25,-80,15.4205
-25,-75,15.4205
-25,-70,15.4205
-25,-65,15.4205
-25,-60,15.4205
-25,-55,15.4205
-25,-50,15.4205
-25,-45,15.4205
-25,-40,15.4205
-25,-35,15.4205
-25,-30,15.4205
-25,-25,15.4205
-25,-20,15.4205
-25,-15,15.4205
-25,-10,15.4205
-25,-5,15.4205
-25,0,15.4205
-25,5,15.4205
-25,10,15.4205
-25,15,15.4205
-25,20,15.4205
-25,25,15.4205
-25,30,15.4205
-25,35,15.4205
-25,40,15.4205
-25,45,15.4205
-25,50,15.4205
-25,55,15.4205
-25,60,15.4205
-25,65,15.4205
-25,70,15.4205
-25,75,15.4205
-25,80,15.4205
-25,85,15.4205
-25,90,15.4205
-25,95,15.4205
-25,100,15.4205
-25,105,15.4205
-25,110,15.4205
-25,115,15.4205
-25,120,15.4205
-25,125,15.4205
-25,130,15.4205
-25,135,15.4205
-25,140,15.4205
-25,145,15.4205
-25,150,15.4205
-25,155,15.4205
-25,160,15.4205
-25,165,15.4205
-25,170,15.4205
-25,175,15.4205
-25,180,15.4205
-20,-180,15.4205
-20,-175,15.4205
-20,-170,15.4205
-20,-165,15.4205
-20,-160,15.4205
-20,-155,15.4205
-20,-150,15.4205
-20,-145,15.4205
-20,-140,15.4205
-20,-135,15.4205
-20,-130,15.4205
-20,-125,15.4205
-20,-120,15.4205
-20,-115,15.4205
-20,-110,15.4205
-20,-105,15.4205
-20,-100,15.4205
-20,-95,15.4205
-20,-90,15.4205
-20,-85,15.4205
-20,-80,15.4205
-20,-75,15.4205
-20,-70,15.4205
-20,-65,15.4205
-20,-60,15.4205
-20,-55,15.4205
-20,-50,15.4205
-20,-45,15.4205
-20,-40,15.4205
-20,-35,15.4205
-20,-30,15.4205
-20,-25,15.4205
-20,-20,15.4205
-20,-15,15.4205
-20,-10,15.4205
-20,-5,15.4205
-20,0,15.4205
-20,5,15.4205
-20,10,15.4205
-20,15,15.4205
-20,20,15.4205
-20,25,15.4205
-20,30,15.4205
-20,35,15.4205
-20,40,15.4205
-20,45,15.4205
-20,50,15.4205
-20,55,15.4205
-20,60,15.4205
-20,65,15.4205
-20,70,15.4205
-20,75,15.4205
-20,80,15.4205
-20,85,15.4205
-20,90,15.4205
-20,95,15.4205
-20,100,15.4205
-20,105,15.4205
-20,110,15.4205
-20,115,15.4205
-20,120,15.4205
-20,125,15.4205
-20,130,15.4205
-20,135,15.4205
-20,140,15.4205
-20,145,15.4205
-20,150,15.4205
-20,155,15.4205
-20,160,15.4205
-20,165,15.4205
-20,170,15.4205
-20,175,15.4205
-20,180,15.4205
-15,-180,15.4205
-15,-175,15.4205
-15,-170,15.4205
-15,-165,15.4205
-15,-160,15.4205
-15,-155,15.4205
-15,-150,15.4205
-15,-145,15.4205
-15,-140,15.4205
-15,-135,15.4205
-15,-130,15.4205
-15,-125,15.4205
-15,-120,15.4205
-15,-115,15.4205
-15,-110,15.4205
-15,-105,15.4205
-15,-100,15.4205
-15,-95,15.4205
-15,-90,15.4205
-15,-85,15.4205
-15,-80,15.4205
-15,-75,15.4205
-15,-70,15.4205
-15,-65,15.4205
-15,-60,15.4205
-15,-55,15.4205
-15,-50,15.4205
-15,-45,15.4205
-15,-40,15.4205
-15,-35,15.4205
-15,-30,15.4205
-15,-25,15.4205
-15,-20,15.4205
-15,-15,15.4205
-15,-10,15.4205
-15,-5,15.4205
-15,0,15.4205
-15,5,15.4205
-15,10,15.4205
-15,15,15.4205
-15,20,15.4205
-15,25,15.4205
-15,30,15.4205
-15,35,15.4205
-15,40,15.4205
-15,45,15.4205
-15,50,15.4205
-15,55,15.4205
-15,60,15.4205
-15,65,15.4205
-15,70,15.4205
-15,75,15.4205
-15,80,15.4205
-15,85,15.4205
-15,90,15.4205
-15,95,15.4205
-15,100,15.4205
-15,105,15.4205
-15,110,15.4205
-15,115,15.4205
-15,120,15.4205
-15,125,15.4205
-15,130,15.4205
-15,135,15.4205
-15,140,15.4205
-15,145,15.4205
-15,150,15.4205
-15,155,15.4205
-15,160,15.4205
-15,165,15.4205
-15,170,15.4205
-15,175,15.4205
-15,180,15.4205
-10,-180,15.4205
-10,-175,15.4205
-10,-170,15.4205
-10,-165,15.4205
-10,-160,15.4205
-10,-155,15.4205
-10,-150,15.4205
-10,-145,15.4205
-10,-140,15.4205
-10,-135,15.4205
-10,-130,15.4205
-10,-125,15.4205
-10,-120,15.4205
-10,-115,15.4205
-10,-110,15.4205
-10,-105,15.4205
-10,-100,15.4205
-10,-95,15.4205
-10,-90,15.4205
-10,-85,15.4205
-10,-80,15.4205
-10,-75,15.4205
-10,-70,15.4205
-10,-65,15.4205
-10,-60,15.4205
-10,-55,15.4205
-10,-50,15.4205
-10,-45,15.4205
-10,-40,15.4205
-10,-35,15.4205
-10,-30,15.4205
-10,-25,15.4205
-10,-20,15.4205
-10,-15,15.4205
-10,-10,15.4205
-10,-5,15.4205
-10,0,15.4205
-10,5,15.4205
-10,10,15.4205
-10,15,15.4205
-10,20,15.4205
-10,25,15.4205
-10,30,15.4205
-10,35,15.4205
-10,40,15.4205
-10,45,15.4205
-10,50,15.4205
-10,55,15.4205
-10,60,15.4205
-10,65,15.4205
-10,70,15.4205
-10,75,15.4205
-10,80,15.4205
-10,85,15.4205
-10,90,15.4205
-10,95,15.4205
-10,100,15.4205
-10,105,15.4205
-10,110,15.4205
-10,115,15.4205
-10,120,15.4205
-10,125,15.4205
-10,130,15.4205
-10,135,15.4205
-10,140,15.4205
-10,145,15.4205
-10,150,15.4205
-10,155,15.4205
-10,160,15.4205
-10,165,15.4205
-10,170,15.4205
-10,175,15.4205
-10,180,15.4205
-5,-180,15.4205
-5,-175,15.4205
-5,-170,15.4205
-5,-165,15.4205
-5,-160,15.4205
-5,-155,15.4205
-5,-150,15.4205
-5,-145,15.4205
-5,-140,15.4205
-5,-135,15.4205
-5,-130,15.4205
-5,-125,15.4205
-5,-120,15.4205
-5,-115,15.4205
-5,-110,15.4205
-5,-105,15.4205
-5,-100,15.4205
-5,-95,15.4205
-5,-90,15.4205
-5,-85,15.4205
-5,-80,15.4205
-5,-75,15.4205
-5,-70,15.4205
-5,-65,15.4205
-5,-60,15.4205
-5,-55,15.4205
-5,-50,15.4205
-5,-45,15.4205
-5,-40,15.4205
-5,-35,15.4205
-5,-30,15.4205
-5,-25,15.4205
-5,-20,15.4205
-5,-15,15.4205
-5,-10,15.4205
-5,-5,15.4205
-5,0,15.4205
-5,5,15.4205
-5,10,15.4205
-5,15,15.4205
-5,20,15.4205
-5,25,15.4205
-5,30,15.4205
-5,35,15.4205
-5,40,15.4205
-5,45,15.4205
-5,50,15.4205
-5,55,15.4205
-5,60,15.4205
-5,65,15.4205
-5,70,15.4205
-5,75,15.4205
-5,80,15.4205
-5,85,15.4205
-5,90,15.4205
-5,95,15.4205
-5,100,15.4205
-5,105,15.4205
-5,110,15.4205
-5,115,15.4205
-5,120,15.4205
-5,125,15.4205
-5,130,15.4205
-5,135,15.4205
-5,140,15.4205
-5,145,15.4205
-5,150,15.4205
-5,155,15.4205
-5,160,15.4205
-5,165,15.4205
-5,170,15.4205
-5,175,15.4205
-5,180,15.4205
0,-180,15.4205
0,-175,15.4205
0,-170,15.4205
0,-165,15.4205
0,-160,15.4205
0,-155,15.4205
0,-150,15.4205
0,-145,15.4205
0,-140,15.4205
0,-135,15.4205
0,-130,15.4205
0,-125,15.4205
0,-120,15.4205
0,-115,15.4205
0,-110,15.4205
0,-105,15.4205
0,-100,15.4205
0,-95,15.4205
0,-90,15.4205
0,-85,15.4205
0,-80,15.4205
