HOUR,MIN,SEC,GDLAT,GLON,TEC,DTEC
0,2,30,-77,-51,16.0097,1.30247
0,2,30,-77,-37,14.422,0.765505
0,2,30,-77,-34,14.0419,0.927095
0,2,30,-77,-22,14.5457,1.30717
0,2,30,-77,42,8.11089,1.31475
0,2,30,-77,125,16.7952,1.30204
0,2,30,-77,144,12.4822,1.30408
0,2,30,-77,152,13.3442,1.30295
0,2,30,-77,155,13.5616,1.31961
0,2,30,-77,158,12.7981,0.756442
0,2,30,-77,162,11.9523,1.36214
0,2,30,-77,168,13.9099,1.32899
0,2,30,-77,171,13.7952,0.787677
0,2,30,-77,174,14.5843,0.444171
0,2,30,-76,-175,20.7987,1.32743
0,2,30,-76,-172,19.1051,1.50483
0,2,30,-76,-161,16.4677,0.983674
0,2,30,-76,-158,15.9858,1.81092
0,2,30,-76,-134,21.7871,1.30449
0,2,30,-76,-115,24.7287,1.30492
0,2,30,-76,-110,15.5784,1.30645
0,2,30,-76,-106,27.1763,1.3809
0,2,30,-76,-100,27.3086,1.62155
0,2,30,-76,-97,20.1909,1.30358
0,2,30,-76,-94,20.504,0.781631
0,2,30,-76,-91,20.4606,0.753266
0,2,30,-76,-87,21.5125,1.30325
0,2,30,-76,-82,17.2047,1.30343
0,2,30,-76,-74,17.2448,1.30173
0,2,30,-76,-71,18.6771,1.30385
0,2,30,-76,-67,12.3404,0.922235
0,2,30,-76,-53,14.5748,1.30417
0,2,30,-76,-40,10.6021,1.37048
0,2,30,-76,-37,12.5395,0.836233
0,2,30,-76,-10,13.2917,1.31213
0,2,30,-76,69,11.4807,1.3083
0,2,30,-76,150,14.0603,0.467333
0,2,30,-76,170,13.5382,1.33061
0,2,30,-76,173,14.0623,1.30382
0,2,30,-76,176,17.0906,0.957344
0,2,30,-75,-176,17.7312,0.929308
0,2,30,-75,-162,16.247,1.781
0,2,30,-75,-145,19.2283,1.30424
0,2,30,-75,-127,23.4963,1.30229
0,2,30,-75,-119,16.4686,1.30309
0,2,30,-75,-113,23.752,0.922049
0,2,30,-75,-110,29.0728,0.777065
0,2,30,-75,-104,25.8356,0.945446
0,2,30,-75,-94,32.5849,1.31737
0,2,30,-75,-88,19.0501,1.303
0,2,30,-75,-85,18.6633,0.921485
0,2,30,-75,-79,15.8243,1.30408
0,2,30,-75,-74,15.5236,1.3029
0,2,30,-75,-69,11.5864,1.30304
0,2,30,-75,-63,13.4422,0.926508
0,2,30,-75,-60,13.7199,0.924497
0,2,30,-75,-56,13.808,1.30348
0,2,30,-75,-51,13.8956,1.30283
0,2,30,-75,-45,15.8143,1.30281
0,2,30,-75,-38,9.76213,1.45594
0,2,30,-75,-35,9.66169,1.37776
0,2,30,-75,42,7.67845,1.36824
0,2,30,-75,71,12.6318,1.37796
0,2,30,-75,140,14.0627,1.30602
0,2,30,-75,145,14.5074,0.760665
0,2,30,-75,148,13.8305,0.681464
0,2,30,-75,152,13.6204,1.31487
0,2,30,-75,167,13.3026,1.30506
0,2,30,-75,172,14.5135,0.585391
0,2,30,-74,-180,20.9433,1.23551
0,2,30,-74,-175,19.4067,1.30896
0,2,30,-74,-158,23.266,0.779993
0,2,30,-74,-155,25.1581,1.57045
0,2,30,-74,-151,23.9077,1.00155
0,2,30,-74,-133,26.2067,1.31054
0,2,30,-74,-125,32.9992,1.30303
0,2,30,-74,-120,28.2517,0.922203
0,2,30,-74,-117,27.6578,0.921451
0,2,30,-74,-111,29.8605,0.77975
0,2,30,-74,-108,28.9737,1.30365
0,2,30,-74,-103,28.2445,0.948564
0,2,30,-74,-100,31.6874,1.42188
0,2,30,-74,-94,32.5065,1.30402
0,2,30,-74,-91,30.1147,1.30194
0,2,30,-74,-86,25.2457,1.30319
0,2,30,-74,-81,26.3754,1.30262
0,2,30,-74,-76,22.089,0.921074
0,2,30,-74,-73,19.7307,0.921442
0,2,30,-74,-67,18.7841,1.30181
0,2,30,-74,-64,17.1754,1.30299
0,2,30,-74,-60,11.8472,1.3033
0,2,30,-74,-57,11.7829,1.30393
0,2,30,-74,-48,12.6264,1.30387
0,2,30,-74,-42,14.6106,1.30272
0,2,30,-74,-36,9.92035,0.926345
0,2,30,-74,-33,10.0373,1.30815
0,2,30,-74,-16,15.8161,1.30759
0,2,30,-74,33,9.80852,1.31656
0,2,30,-74,71,12.6333,1.36762
0,2,30,-74,83,14.6456,1.35751
0,2,30,-74,88,14.2481,1.32606
0,2,30,-74,141,13.6979,1.31827
0,2,30,-74,146,12.2355,0.933251
0,2,30,-74,149,12.8551,0.362193
0,2,30,-74,152,13.2476,0.934931
0,2,30,-74,156,12.353,0.545175
0,2,30,-74,177,18.887,1.31977
0,2,30,-73,-176,18.8099,1.39027
0,2,30,-73,-159,23.8479,1.42129
0,2,30,-73,-156,23.6821,0.50474
0,2,30,-73,-135,28.6152,1.34313
0,2,30,-73,-120,29.2078,1.30394
0,2,30,-73,-110,29.3415,1.30341
0,2,30,-73,-106,26.4477,1.30344
0,2,30,-73,-102,25.0562,1.31665
0,2,30,-73,-99,28.0666,0.759873
0,2,30,-73,-96,27.0594,0.920707
0,2,30,-73,-93,27.2052,0.920859
0,2,30,-73,-89,26.2472,1.3052
0,2,30,-73,-86,29.5171,1.30625
0,2,30,-73,-80,29.7272,1.30404
0,2,30,-73,-72,15.1423,1.30271
0,2,30,-73,-68,24.478,1.30345
0,2,30,-73,-65,18.9064,0.922118
0,2,30,-73,-62,16.9612,1.3027
0,2,30,-73,-58,14.7291,0.891429
0,2,30,-73,-55,13.9164,0.625753
0,2,30,-73,-52,12.4589,1.16054
0,2,30,-73,-41,14.1534,1.30223
0,2,30,-73,-36,10.2358,1.76039
0,2,30,-73,-33,10.3899,0.863408
0,2,30,-73,25,10.5572,1.32299
0,2,30,-73,59,12.3759,1.30276
0,2,30,-73,70,13.8155,1.33826
0,2,30,-73,97,15.7393,1.30308
0,2,30,-73,151,13.2236,1.30784
0,2,30,-73,154,11.8797,1.30626
0,2,30,-73,161,5.85502,5.77752
0,2,30,-72,-171,19.7925,1.31491
0,2,30,-72,-125,30.1366,0.92195
0,2,30,-72,-114,24.7514,1.30243
0,2,30,-72,-111,23.3462,0.921704
0,2,30,-72,-105,22.8256,1.30364
0,2,30,-72,-99,25.7738,1.30737
0,2,30,-72,-95,27.4667,1.30286
0,2,30,-72,-92,27.5009,0.920782
0,2,30,-72,-89,22.2652,1.31784
0,2,30,-72,-83,25.0368,1.30394
0,2,30,-72,-76,22.6797,1.33196
0,2,30,-72,-69,20.8433,0.921364
0,2,30,-72,-59,16.1301,0.934434
0,2,30,-72,-54,15.1704,0.921193
0,2,30,-72,-51,13.5408,1.30354
0,2,30,-72,-45,14.5774,1.30247
0,2,30,-72,-34,13.0796,1.71032
0,2,30,-72,66,10.6151,1.30319
0,2,30,-72,141,13.6012,1.34354
0,2,30,-72,157,11.1761,1.42361
0,2,30,-72,168,20.6184,1.52377
0,2,30,-71,-178,21.0761,4.83578
0,2,30,-71,-165,28.1774,1.30338
0,2,30,-71,-151,32.161,1.40707
0,2,30,-71,-123,26.9874,1.3017
0,2,30,-71,-111,25.1325,1.30214
0,2,30,-71,-99,24.1045,0.937934
0,2,30,-71,-95,19.3698,1.31271
0,2,30,-71,-92,23.7968,1.30149
0,2,30,-71,-87,23.9932,1.33896
0,2,30,-71,-84,22.7425,1.30391
0,2,30,-71,-77,22.2362,1.30275
0,2,30,-71,-73,21.6445,1.31454
0,2,30,-71,-68,22.816,1.3016
0,2,30,-71,-60,20.279,0.752514
0,2,30,-71,-44,14.3098,0.921259
0,2,30,-71,-40,14.0891,1.30241
0,2,30,-71,-32,10.2124,0.67637
0,2,30,-71,-29,10.1934,1.35843
0,2,30,-71,63,11.1736,1.30219
0,2,30,-71,125,13.6677,1.30266
0,2,30,-71,164,21.0909,1.3352
0,2,30,-71,167,20.7953,1.30271
0,2,30,-71,170,19.3042,1.35891
0,2,30,-70,-164,28.5388,1.3036
0,2,30,-70,-151,28.5914,1.30601
0,2,30,-70,-148,27.4759,0.922158
0,2,30,-70,-114,23.8759,0.923274
0,2,30,-70,-103,24.0987,1.30314
0,2,30,-70,-94,23.5937,1.30198
0,2,30,-70,-90,24.0988,0.764961
0,2,30,-70,-85,23.6967,0.926832
0,2,30,-70,-81,22.933,0.92573
0,2,30,-70,-78,23.3838,0.922417
0,2,30,-70,-64,20.5823,1.30178
0,2,30,-70,-58,20.6105,1.31895
0,2,30,-70,-55,17.5158,0.92312
0,2,30,-70,-42,14.9701,1.3029
0,2,30,-70,31,11.175,1.30371
0,2,30,-70,67,12.9029,1.51489
0,2,30,-70,70,12.9324,1.49882
0,2,30,-70,151,13.479,1.31134
0,2,30,-70,156,15.2771,1.41536
0,2,30,-70,166,22.2188,1.12698
0,2,30,-69,-150,25.7974,1.30207
0,2,30,-69,-114,23.6285,0.922269
0,2,30,-69,-91,22.968,1.30201
0,2,30,-69,-84,22.8621,1.31985
0,2,30,-69,-81,21.8432,0.75559
0,2,30,-69,-78,23.9593,1.30412
0,2,30,-69,-75,23.7533,1.30333
0,2,30,-69,-72,20.6624,1.30773
0,2,30,-69,-61,21.1284,1.35713
0,2,30,-69,-51,16.7603,1.30243
0,2,30,-69,-45,18.2715,1.30322
0,2,30,-69,31,11.812,1.30225
0,2,30,-69,53,14.1284,1.34415
0,2,30,-69,59,12.9184,1.30872
0,2,30,-69,151,13.7466,1.30624
0,2,30,-69,161,23.5193,1.3733
0,2,30,-68,-105,26.1565,1.30866
0,2,30,-68,-83,22.5982,0.925111
0,2,30,-68,-80,22.0439,0.922025
0,2,30,-68,-77,23.3637,0.921784
0,2,30,-68,-74,23.076,1.30721
0,2,30,-68,-71,20.0517,0.75581
0,2,30,-68,-53,23.2218,1.311
0,2,30,-68,-50,16.4424,1.30329
0,2,30,-68,-45,18.5679,1.30281
0,2,30,-68,37,12.5681,1.30529
0,2,30,-68,60,13.0709,1.30413
0,2,30,-68,71,15.6096,1.3029
0,2,30,-68,147,18.8017,1.30283
0,2,30,-68,155,22.6866,1.32708
0,2,30,-68,160,25.1291,1.3099
0,2,30,-67,-90,22.3416,1.30675
0,2,30,-67,-86,21.7937,1.30122
0,2,30,-67,-83,23.5137,1.31309
0,2,30,-67,-79,23.3585,1.32019
0,2,30,-67,-72,20.8867,0.923024
0,2,30,-67,-69,21.0045,0.754118
0,2,30,-67,-66,22.0242,0.921421
0,2,30,-67,-60,19.3993,1.30146
0,2,30,-67,-53,15.9838,0.922223
0,2,30,-67,-50,21.0407,1.66785
0,2,30,-67,44,12.7598,1.30608
0,2,30,-67,57,11.6961,1.30294
0,2,30,-67,79,12.5431,1.31737
0,2,30,-67,84,14.7086,1.30438
0,2,30,-67,127,12.7141,1.30256
0,2,30,-67,155,22.6084,1.3261
0,2,30,-67,158,24.3692,0.946415
0,2,30,-67,161,24.7997,0.593305
0,2,30,-67,169,24.7525,1.30866
0,2,30,-66,-85,21.2181,1.30156
0,2,30,-66,-81,22.8163,0.955637
0,2,30,-66,-75,21.1468,0.925691
0,2,30,-66,-69,20.8044,1.3016
0,2,30,-66,-65,21.64,0.921023
0,2,30,-66,-61,20.1331,1.30166
0,2,30,-66,-57,20.59,1.30185
0,2,30,-66,-52,23.0438,0.926185
0,2,30,-66,-49,21.2882,0.752975
0,2,30,-66,-25,9.80364,1.33088
0,2,30,-66,30,12.6352,1.30603
0,2,30,-66,63,11.8574,1.30327
0,2,30,-66,86,16.0767,1.3031
0,2,30,-66,147,17.6523,1.30271
0,2,30,-66,157,24.2672,1.37632
0,2,30,-66,160,24.6837,0.482105
0,2,30,-66,165,23.1382,4.50123
0,2,30,-65,-85,21.5398,0.751561
0,2,30,-65,-82,22.1189,0.650715
0,2,30,-65,-72,23.3352,1.31422
0,2,30,-65,-68,21.1766,0.921249
0,2,30,-65,-65,21.0441,0.922199
0,2,30,-65,-62,18.9733,0.739957
0,2,30,-65,-59,20.8683,0.752313
0,2,30,-65,-54,22.3621,1.39986
0,2,30,-65,-50,22.7163,1.3118
0,2,30,-65,-46,19.4799,1.30287
0,2,30,-65,135,17.3538,1.30465
0,2,30,-64,-81,21.541,1.30676
0,2,30,-64,-76,23.2083,1.31646
0,2,30,-64,-71,20.2642,0.924815
0,2,30,-64,-67,20.849,0.923036
0,2,30,-64,-64,21.0497,1.30096
0,2,30,-64,-60,21.9931,0.921863
0,2,30,-64,-56,20.4124,1.302
0,2,30,-64,-53,20.795,1.30444
0,2,30,-64,-48,19.3131,1.30244
0,2,30,-64,79,15.0628,1.30235
0,2,30,-64,136,13.004,1.30278
